event_id,event_type,event_time,vendor,order_id,transaction_id,tracking_id,amount,currency,status,region,ingested_at,quality_bucket,is_late_arrival,is_warning,is_critical,is_anomaly
30d25c87650a,payment_succeeded,2026-02-19T16:10:49Z,vendor_b,ORD-260219-00037,6bb787186854,,5000.0,NGN,SUCCESS,,2026-02-19T16:47:49Z,valid,False,False,False,False
e6c689336491,payment_succeeded,2026-02-19T04:32:42Z,vendor_c,ORD-260219-00015,TRX439173,,25000.0,NGN,SUCCESS,SUCCESS,2026-02-19T06:32:42Z,valid,False,False,False,False
611b6412b96f,payment_succeeded,2026-02-16T10:33:16Z,vendor_a,ORD-260219-00026,TX-3275df53cb0d,,5000.0,NGN,SUCCESS,,2026-02-19T16:33:16Z,warning,True,True,False,True
a2a0af983f15,payment_succeeded,2026-02-19T01:39:51Z,vendor_c,ORD-260219-00027,TRX799396,,5000.0,NGN,SUCCESS,SUCCESS,2026-02-19T01:46:51Z,valid,False,False,False,False
d4c56e4ae4b1,payment_succeeded,2026-02-19T03:35:52Z,vendor_c,ORD-260219-00007,TRX833842,,12000.0,NGN,SUCCESS,SUCCESS,2026-02-19T03:57:52Z,valid,False,False,False,False
ba8ac37281ca,payment_succeeded,2026-02-19T22:43:01Z,vendor_c,ORD-260219-00074,TRX401137,,40000.0,NGN,SUCCESS,SUCCESS,2026-02-19T22:54:01Z,valid,False,False,False,False
6568b032890e,payment_succeeded,2026-02-19T03:40:21Z,vendor_b,ORD-260219-00046,3eefc34a8674,,40000.0,NGN,SUCCESS,,2026-02-19T04:43:21Z,valid,False,False,False,False
2787fed2eb19,payment_succeeded,2026-02-18T22:56:40Z,vendor_b,ORD-260219-00028,24bfc8cd588a,,65000.0,NGN,SUCCESS,,2026-02-19T00:24:40Z,valid,False,False,False,False
9f8c7bdb56dc,payment_succeeded,2026-02-19T23:11:26Z,vendor_c,ORD-260219-00005,TRX584935,,65000.0,NGN,SUCCESS,SUCCESS,2026-02-19T23:30:26Z,valid,False,False,False,False
bcf72717ce3c,payment_succeeded,2026-02-19T12:53:44Z,vendor_b,ORD-260219-00031,5c49003bea7d,,12000.0,NGN,SUCCESS,,2026-02-19T13:31:44Z,valid,False,False,False,False
a414ee5552b8,payment_succeeded,2026-02-19T22:34:35Z,vendor_c,ORD-260219-00040,TRX910326,,12000.0,NGN,SUCCESS,SUCCESS,2026-02-19T23:15:35Z,valid,False,False,False,False
628af1ea5222,payment_succeeded,2026-02-18T23:22:19Z,vendor_a,ORD-260219-00015,TX-9e18fd29c89d,,9000.0,NGN,SUCCESS,,2026-02-19T00:33:19Z,valid,False,False,False,False
69d096ccce9f,payment_succeeded,2026-02-12T04:25:24Z,vendor_c,ORD-260219-00026,TRX591022,,5000.0,NGN,SUCCESS,SUCCESS,2026-02-19T19:25:24Z,warning,True,True,False,True
0c0a03aaf529,payment_succeeded,2026-02-19T16:22:12Z,vendor_c,ORD-260219-00042,TRX395968,,12000.0,NGN,SUCCESS,SUCCESS,2026-02-19T16:30:12Z,valid,False,False,False,False
094c0fd0251f,payment_succeeded,2026-02-19T15:08:02Z,vendor_b,ORD-260219-00056,34a83242c4c2,,9000.0,NGN,SUCCESS,,2026-02-19T15:51:02Z,valid,False,False,False,False
dad58479ceb4,payment_succeeded,2026-02-19T13:37:59Z,vendor_c,ORD-260219-00049,TRX682401,,9000.0,NGN,SUCCESS,SUCCESS,2026-02-19T14:46:59Z,valid,False,False,False,False
88e45bec000f,payment_succeeded,2026-02-19T06:53:58Z,vendor_c,ORD-260219-00034,TRX252117,,5000.0,NGN,SUCCESS,SUCCESS,2026-02-19T08:35:58Z,valid,False,False,False,False
c58a0af37c25,payment_succeeded,2026-02-17T09:28:26Z,vendor_a,ORD-UNKNOWN-1138,TX-ca1785a04925,,18000.0,NGN,SUCCESS,,2026-02-19T02:28:26Z,warning,True,True,False,True
472d5bcbd2a8,payment_succeeded,2026-02-19T22:40:26Z,vendor_b,ORD-260219-00010,3ef075f7b514,,37.49,USD,SUCCESS,,2026-02-19T23:15:26Z,valid,False,False,False,False
9de54d5fefec,payment_succeeded,2026-02-19T11:33:41Z,vendor_a,ORD-260219-00050,TX-68460e5d4560,,12000.0,NGN,SUCCESS,,2026-02-19T12:06:41Z,valid,False,False,False,False
a6d2e51d1022,payment_succeeded,2026-02-19T18:50:55Z,vendor_b,ORD-260219-00009,44918e090613,,65000.0,NGN,SUCCESS,,2026-02-19T19:39:55Z,valid,False,False,False,False
6c0c96284f94,payment_succeeded,2026-02-19T21:39:13Z,vendor_b,ORD-260219-00008,b5ab6ec45b50,,,NGN,SUCCESS,,2026-02-19T23:01:13Z,valid,False,False,False,False
1d4b32eb32b4,payment_succeeded,2026-02-13T23:01:49Z,vendor_c,ORD-260219-00005,TRX422679,,5000.0,NGN,SUCCESS,SUCCESS,2026-02-19T07:01:49Z,warning,True,True,False,True
a434f82d35b1,payment_succeeded,2026-02-19T12:32:07Z,vendor_a,ORD-260219-00022,TX-afa2315ab573,,25000.0,NGN,SUCCESS,,2026-02-19T13:28:07Z,valid,False,False,False,False
649de3dbf336,payment_succeeded,2026-02-19T01:28:37Z,vendor_b,ORD-260219-00059,6715c45e659a,,9000.0,NGN,SUCCESS,,2026-02-19T01:34:37Z,valid,False,False,False,False
fa81c49aa5d2,payment_succeeded,2026-02-19T06:54:13Z,vendor_c,ORD-260219-00019,TRX303586,,12000.0,NGN,SUCCESS,SUCCESS,2026-02-19T07:52:13Z,valid,False,False,False,False
cd88857ca241,payment_succeeded,2026-02-19T01:56:18Z,vendor_b,ORD-260219-00073,1e95aea20bb5,,18000.0,NGN,SUCCESS,,2026-02-19T02:10:18Z,valid,False,False,False,False
d0cdaa333a06,payment_succeeded,2026-02-19T11:26:59Z,vendor_c,ORD-260219-00032,TRX538065,,24.61,USD,SUCCESS,SUCCESS,2026-02-19T11:54:59Z,valid,False,False,False,False
f540cce9e2e8,payment_succeeded,2026-02-19T18:10:33Z,vendor_a,ORD-260219-00065,TX-fba36411d2ea,,40000.0,NGN,SUCCESS,,2026-02-19T19:10:33Z,valid,False,False,False,False
7dabeb933fe6,payment_succeeded,2026-02-11T22:53:00Z,vendor_b,ORD-260219-00038,5188d18a49e0,,25000.0,NGN,SUCCESS,,2026-02-19T06:53:00Z,warning,True,True,False,True
df13d30fc60e,payment_succeeded,2026-02-19T11:36:29Z,vendor_b,ORD-260219-00037,19bb38e684fa,,5000.0,NGN,SUCCESS,,2026-02-19T12:33:29Z,valid,False,False,False,False
eb3ea9f722db,payment_succeeded,2026-02-19T20:07:24Z,vendor_b,ORD-260219-00039,76865484d5b5,,9000.0,NGN,SUCCESS,,2026-02-19T21:18:24Z,valid,False,False,False,False
